         * spice3 file created from ring_osc2.ext - technology: sky130a
         Transient Analysis  Thu Mar  9 09:37:01  2023
--------------------------------------------------------------------------------
Index   time            alli            
--------------------------------------------------------------------------------
132	1.252800e-09	-1.26372e-04	
133	1.262800e-09	-1.22181e-04	
134	1.272800e-09	-1.69022e-04	
135	1.282800e-09	-1.57934e-04	
136	1.292800e-09	-2.21154e-04	
137	1.302800e-09	-2.31548e-04	
138	1.312800e-09	-1.75854e-04	
139	1.322800e-09	-1.02132e-04	
140	1.332800e-09	-1.49376e-04	
141	1.342800e-09	-1.42146e-04	
142	1.352800e-09	-1.90387e-04	
143	1.362800e-09	-1.93147e-04	
144	1.372800e-09	-2.69742e-04	
145	1.382800e-09	-1.81234e-04	
146	1.392800e-09	-1.42785e-04	
147	1.402800e-09	-1.18454e-04	
148	1.412800e-09	-1.65388e-04	
149	1.422800e-09	-1.59790e-04	
150	1.432800e-09	-2.15438e-04	
151	1.442800e-09	-2.40987e-04	
152	1.452800e-09	-1.88692e-04	
153	1.462800e-09	-1.03388e-04	
154	1.472800e-09	-1.32377e-04	
155	1.482800e-09	-1.28311e-04	
156	1.492800e-09	-1.75857e-04	
157	1.502800e-09	-1.64105e-04	
158	1.512800e-09	-2.39349e-04	
159	1.522800e-09	-2.17333e-04	
160	1.532800e-09	-1.50166e-04	
161	1.542800e-09	-1.05507e-04	
162	1.552800e-09	-1.54094e-04	
163	1.562800e-09	-1.51946e-04	
164	1.572800e-09	-1.93153e-04	
165	1.582800e-09	-2.14231e-04	
166	1.592800e-09	-2.65701e-04	
167	1.602800e-09	-1.53447e-04	
168	1.612800e-09	-1.36357e-04	
169	1.622800e-09	-1.26435e-04	
170	1.632800e-09	-1.70766e-04	

Index   time            alli            
--------------------------------------------------------------------------------
171	1.642800e-09	-1.66205e-04	
172	1.652800e-09	-2.33336e-04	
173	1.662800e-09	-2.36197e-04	
174	1.672800e-09	-1.56747e-04	
175	1.682800e-09	-1.03663e-04	
176	1.692800e-09	-1.34852e-04	
177	1.702800e-09	-1.38595e-04	
178	1.712800e-09	-1.75648e-04	
179	1.722800e-09	-1.78946e-04	
180	1.732800e-09	-2.46567e-04	
181	1.742800e-09	-1.95914e-04	
182	1.752800e-09	-1.30808e-04	
183	1.762800e-09	-1.18404e-04	
184	1.772800e-09	-1.53868e-04	
185	1.782800e-09	-1.64131e-04	
186	1.792800e-09	-1.95421e-04	
187	1.802800e-09	-2.36729e-04	
188	1.812800e-09	-2.40934e-04	
189	1.822800e-09	-1.38661e-04	
190	1.832800e-09	-1.31465e-04	
191	1.842800e-09	-1.37437e-04	
192	1.852800e-09	-1.72403e-04	
193	1.862800e-09	-1.78040e-04	
194	1.872800e-09	-2.46356e-04	
195	1.882800e-09	-2.17097e-04	
196	1.892800e-09	-1.34499e-04	
197	1.902800e-09	-1.08763e-04	
198	1.912800e-09	-1.36081e-04	
199	1.922800e-09	-1.50014e-04	
200	1.932800e-09	-1.73051e-04	
201	1.942800e-09	-1.98060e-04	
202	1.952800e-09	-2.48093e-04	
203	1.962800e-09	-1.71588e-04	
204	1.972800e-09	-1.19224e-04	
205	1.982800e-09	-1.30776e-04	
206	1.992800e-09	-1.55318e-04	
207	2.002800e-09	-1.73198e-04	
208	2.012800e-09	-2.03034e-04	
209	2.022800e-09	-2.51652e-04	
210	2.032800e-09	-2.08726e-04	
211	2.042800e-09	-1.30399e-04	
212	2.052800e-09	-1.31956e-04	
213	2.062800e-09	-1.47505e-04	
214	2.072800e-09	-1.73993e-04	
215	2.082800e-09	-1.93951e-04	
216	2.092800e-09	-2.54576e-04	
217	2.102800e-09	-1.86177e-04	
218	2.112800e-09	-1.20855e-04	
219	2.122800e-09	-1.15382e-04	
220	2.132800e-09	-1.40969e-04	
221	2.142800e-09	-1.58954e-04	
222	2.152800e-09	-1.76253e-04	
223	2.162800e-09	-2.18802e-04	
224	2.172800e-09	-2.39375e-04	
225	2.182800e-09	-1.43326e-04	
226	2.192800e-09	-1.18662e-04	
227	2.202800e-09	-1.37897e-04	
228	2.212800e-09	-1.63300e-04	

Index   time            alli            
--------------------------------------------------------------------------------
229	2.222800e-09	-1.77423e-04	
230	2.232800e-09	-2.21354e-04	
231	2.242800e-09	-2.54685e-04	
232	2.252800e-09	-1.76992e-04	
233	2.262800e-09	-1.23346e-04	
234	2.272800e-09	-1.38532e-04	
235	2.282800e-09	-1.54287e-04	
236	2.292800e-09	-1.78738e-04	
237	2.302800e-09	-2.12390e-04	
238	2.312800e-09	-2.55140e-04	
239	2.322800e-09	-1.51214e-04	
240	2.332800e-09	-1.18068e-04	
241	2.342800e-09	-1.19347e-04	
242	2.352800e-09	-1.50169e-04	
243	2.362800e-09	-1.61385e-04	
244	2.372800e-09	-1.88738e-04	
245	2.382800e-09	-2.30384e-04	
246	2.392800e-09	-2.17896e-04	
247	2.402800e-09	-1.21260e-04	
248	2.412800e-09	-1.29218e-04	
249	2.422800e-09	-1.39226e-04	
250	2.432800e-09	-1.75562e-04	
251	2.442800e-09	-1.79712e-04	
252	2.452800e-09	-2.45560e-04	
253	2.462800e-09	-2.35112e-04	
254	2.472800e-09	-1.56805e-04	
255	2.482800e-09	-1.17375e-04	
256	2.492800e-09	-1.49206e-04	
257	2.502800e-09	-1.57395e-04	
258	2.512800e-09	-1.89119e-04	
259	2.522800e-09	-2.28714e-04	
260	2.532800e-09	-2.38623e-04	
261	2.542800e-09	-1.25371e-04	
262	2.552800e-09	-1.21893e-04	
263	2.562800e-09	-1.20953e-04	
264	2.572800e-09	-1.61693e-04	
265	2.582800e-09	-1.59032e-04	
266	2.592800e-09	-2.07294e-04	
267	2.602800e-09	-2.33425e-04	
268	2.612800e-09	-1.93816e-04	
269	2.622800e-09	-1.06975e-04	
270	2.632800e-09	-1.42446e-04	
271	2.642800e-09	-1.39906e-04	
272	2.652800e-09	-1.85928e-04	
273	2.662800e-09	-1.85719e-04	
274	2.672800e-09	-2.63173e-04	
275	2.682800e-09	-2.03284e-04	
276	2.692800e-09	-1.46967e-04	
277	2.702800e-09	-1.16907e-04	
278	2.712800e-09	-1.59707e-04	
279	2.722800e-09	-1.59214e-04	
280	2.732800e-09	-2.04148e-04	
281	2.742800e-09	-2.38679e-04	
282	2.752800e-09	-2.09317e-04	
283	2.762800e-09	-1.09006e-04	
284	2.772800e-09	-1.28288e-04	
285	2.782800e-09	-1.25323e-04	
286	2.792800e-09	-1.71575e-04	

Index   time            alli            
--------------------------------------------------------------------------------
287	2.802800e-09	-1.60718e-04	
288	2.812800e-09	-2.28649e-04	
289	2.822800e-09	-2.29294e-04	
290	2.832800e-09	-1.63523e-04	
291	2.842800e-09	-1.03681e-04	
292	2.852800e-09	-1.51179e-04	
293	2.862800e-09	-1.47013e-04	
294	2.872800e-09	-1.91179e-04	
295	2.882800e-09	-2.02630e-04	
296	2.892800e-09	-2.69951e-04	
297	2.902800e-09	-1.69176e-04	
298	2.912800e-09	-1.38915e-04	
299	2.922800e-09	-1.22927e-04	
300	2.932800e-09	-1.67420e-04	
301	2.942800e-09	-1.63559e-04	
302	2.952800e-09	-2.23036e-04	
303	2.962800e-09	-2.42696e-04	
304	2.972800e-09	-1.71444e-04	
305	2.982800e-09	-1.03954e-04	
306	2.992800e-09	-1.33219e-04	
307	3.002800e-09	-1.34302e-04	
308	3.012800e-09	-1.75873e-04	
309	3.022800e-09	-1.72086e-04	
310	3.032800e-09	-2.43769e-04	
311	3.042800e-09	-2.07622e-04	
312	3.052800e-09	-1.38697e-04	
313	3.062800e-09	-1.13090e-04	
314	3.072800e-09	-1.53600e-04	
315	3.082800e-09	-1.59677e-04	
316	3.092800e-09	-1.93711e-04	
317	3.102800e-09	-2.28335e-04	
318	3.112800e-09	-2.53487e-04	
319	3.122800e-09	-1.44829e-04	
320	3.132800e-09	-1.32772e-04	
321	3.142800e-09	-1.33420e-04	
322	3.152800e-09	-1.71576e-04	
323	3.162800e-09	-1.73384e-04	
324	3.172800e-09	-2.41470e-04	
325	3.182800e-09	-2.27403e-04	
326	3.192800e-09	-1.42361e-04	
327	3.202800e-09	-1.06648e-04	
